ref_date,province,Biomass,Combustible fuels,Hydro,Non-renewable combustibles,Nuclear,Solar,Wind
2021-02-01,Newfoundland and Labrador,3054.0,181240.0,4063778.0,178186.0,,0.0,18535.0
2021-02-01,Nova Scotia,27646.0,770566.0,75196.0,742920.0,,0.0,79889.0
2021-02-01,Ontario,100413.0,1647344.0,3211871.0,1546931.0,6089588.0,141250.0,1201735.0
2021-02-01,Prince Edward Island,257.0,416.0,0.0,159.0,,37.0,55473.0
2021-02-01,Quebec,101731.0,171821.0,19921156.0,70090.0,0.0,68.0,798901.0
2021-02-01,Saskatchewan,948.0,1836647.0,318831.0,1835699.0,,0.0,82601.0
2021-03-01,Alberta,164091.0,5186230.0,139332.0,5022139.0,,6403.0,723951.0
2021-03-01,British Columbia,362172.0,514489.0,5951480.0,152317.0,,434.0,214418.0
2021-03-01,Manitoba,7798.0,10170.0,2840772.0,2372.0,,238.0,93614.0
2021-03-01,New Brunswick,56008.0,384362.0,212720.0,328354.0,489303.0,0.0,110614.0
2021-03-01,Newfoundland and Labrador,3220.0,183929.0,4375716.0,180709.0,,0.0,18218.0
2021-03-01,Nova Scotia,27031.0,717234.0,82365.0,690203.0,,0.0,134192.0
2021-03-01,Ontario,102954.0,966898.0,3230319.0,863944.0,6114832.0,258000.0,1541758.0
2021-03-01,Prince Edward Island,315.0,481.0,0.0,166.0,,55.0,63590.0
2021-03-01,Quebec,112615.0,185392.0,18208591.0,72777.0,0.0,113.0,1416218.0
2021-03-01,Saskatchewan,1513.0,1720698.0,321178.0,1719185.0,,0.0,82219.0
2021-04-01,Alberta,132504.0,4727804.0,144460.0,4595300.0,,12005.0,592289.0
2021-04-01,British Columbia,393650.0,620302.0,4914025.0,226652.0,,535.0,139362.0
2021-04-01,Manitoba,8510.0,11002.0,2527216.0,2492.0,,246.0,94165.0
2021-04-01,New Brunswick,35208.0,317240.0,498891.0,282032.0,259405.0,0.0,74705.0
2021-04-01,Newfoundland and Labrador,2437.0,131434.0,3300828.0,128997.0,,0.0,18308.0
2021-04-01,Nova Scotia,26003.0,446157.0,120135.0,420154.0,,0.0,115478.0
2021-04-01,Ontario,110049.0,421924.0,2927633.0,311875.0,6655444.0,278694.0,1055442.0
2021-04-01,Prince Edward Island,372.0,491.0,0.0,119.0,,51.0,53908.0
2021-04-01,Quebec,100240.0,170203.0,15047779.0,69963.0,0.0,135.0,768921.0
2021-04-01,Saskatchewan,1077.0,1635661.0,271234.0,1634584.0,,0.0,66124.0
2021-05-01,Alberta,140303.0,5014675.0,189323.0,4874372.0,,34131.0,425407.0
2021-05-01,British Columbia,309072.0,454773.0,4888014.0,145701.0,,688.0,116836.0
2021-05-01,Manitoba,5814.0,7802.0,2777733.0,1988.0,,295.0,83669.0
2021-05-01,New Brunswick,41536.0,112127.0,343735.0,70591.0,492195.0,0.0,65028.0
2021-05-01,Newfoundland and Labrador,3347.0,79577.0,2938348.0,76230.0,,0.0,17453.0
2021-05-01,Nova Scotia,28448.0,468761.0,90151.0,440313.0,,0.0,96494.0
2021-05-01,Ontario,100360.0,604589.0,2983190.0,504229.0,7064109.0,293817.0,823039.0
2021-05-01,Prince Edward Island,402.0,444.0,0.0,42.0,,69.0,50461.0
2021-05-01,Quebec,91438.0,167872.0,14495388.0,76434.0,0.0,145.0,851275.0
2021-05-01,Saskatchewan,848.0,1663087.0,234236.0,1662239.0,,0.0,61947.0
2021-06-01,Alberta,150689.0,5444537.0,229282.0,5293848.0,,38679.0,385384.0
2021-06-01,British Columbia,315170.0,423720.0,5087141.0,108550.0,,491.0,121258.0
2021-06-01,Manitoba,5848.0,7474.0,2675702.0,1626.0,,291.0,65321.0
2021-06-01,New Brunswick,57311.0,229849.0,163213.0,172538.0,473860.0,0.0,53984.0
2021-06-01,Newfoundland and Labrador,2390.0,41885.0,2508251.0,39495.0,,0.0,12938.0
2021-06-01,Nova Scotia,29504.0,435282.0,63984.0,405778.0,,0.0,96295.0
2021-06-01,Ontario,110617.0,1499528.0,2469329.0,1388911.0,7433375.0,260921.0,957185.0
2021-06-01,Prince Edward Island,264.0,384.0,0.0,120.0,,71.0,44817.0
2021-06-01,Quebec,86053.0,148540.0,14639422.0,62487.0,0.0,156.0,845419.0
2021-06-01,Saskatchewan,1030.0,1654486.0,247145.0,1653456.0,,0.0,59486.0
2021-07-01,Alberta,153875.0,5490628.0,259238.0,5336753.0,,35595.0,244833.0
2021-07-01,British Columbia,299880.0,546314.0,5317466.0,246434.0,,559.0,95927.0
2021-07-01,Manitoba,6177.0,7970.0,2316154.0,1793.0,,310.0,50839.0
2021-07-01,New Brunswick,53926.0,245577.0,123047.0,191651.0,476437.0,0.0,42502.0
2021-07-01,Newfoundland and Labrador,2682.0,16859.0,2477457.0,14177.0,,0.0,11968.0
2021-07-01,Nova Scotia,34524.0,569685.0,30310.0,535161.0,,0.0,68030.0
2021-07-01,Ontario,105357.0,1269420.0,2977221.0,1164063.0,7739602.0,243746.0,698837.0
2021-07-01,Prince Edward Island,236.0,268.0,0.0,32.0,,59.0,32105.0
2021-07-01,Quebec,114336.0,176049.0,15573159.0,61713.0,0.0,1340.0,661632.0
2021-07-01,Saskatchewan,1185.0,1772985.0,212119.0,1771800.0,,231.0,41888.0
2021-08-01,Alberta,144748.0,5685659.0,250880.0,5540911.0,,30852.0,410735.0
2021-08-01,British Columbia,365414.0,634277.0,4267340.0,268863.0,,446.0,121321.0
2021-08-01,Manitoba,1668.0,4419.0,1783169.0,2751.0,,346.0,62767.0
2021-08-01,New Brunswick,52910.0,246846.0,66982.0,193936.0,481464.0,0.0,40254.0
2021-08-01,Newfoundland and Labrador,2149.0,30081.0,2457828.0,27932.0,,0.0,5349.0
2021-08-01,Nova Scotia,30847.0,624835.0,17576.0,593988.0,,0.0,57331.0
2021-08-01,Ontario,110868.0,2592494.0,2751595.0,2481626.0,7589203.0,269643.0,591793.0
2021-08-01,Prince Edward Island,255.0,322.0,0.0,67.0,,70.0,28760.0
2021-08-01,Quebec,111577.0,176699.0,16315418.0,65122.0,0.0,1172.0,619396.0
2021-08-01,Saskatchewan,1080.0,1735178.0,211051.0,1734098.0,,188.0,52412.0
2021-09-01,Alberta,134861.0,5335702.0,237726.0,5200841.0,,35960.0,598798.0
2021-09-01,British Columbia,331955.0,576811.0,4454074.0,244856.0,,386.0,144565.0
2021-09-01,Manitoba,6078.0,7420.0,1688118.0,1342.0,,232.0,83384.0
2021-09-01,New Brunswick,45220.0,337925.0,169251.0,292705.0,464152.0,0.0,63375.0
2021-09-01,Newfoundland and Labrador,2891.0,60573.0,2517803.0,57682.0,,0.0,10582.0
2021-09-01,Nova Scotia,34643.0,480236.0,29449.0,445593.0,,0.0,85378.0
2021-09-01,Ontario,101396.0,830960.0,2422964.0,729564.0,7164342.0,267199.0,924673.0
2021-09-01,Prince Edward Island,119.0,194.0,0.0,75.0,,49.0,39578.0
2021-09-01,Quebec,94981.0,184752.0,13817309.0,89771.0,0.0,187.0,850269.0
2021-09-01,Saskatchewan,681.0,1525762.0,219192.0,1525081.0,,138.0,65311.0
2021-10-01,Alberta,194480.0,5718327.0,143318.0,5523847.0,,32024.0,712903.0
2021-10-01,British Columbia,381191.0,512732.0,4800497.0,131541.0,,315.0,147688.0
2021-10-01,Manitoba,8059.0,10015.0,1692645.0,1956.0,,10.0,97546.0
2021-10-01,New Brunswick,38630.0,403076.0,188286.0,364446.0,477623.0,0.0,32556.0
2021-10-01,Newfoundland and Labrador,2616.0,120200.0,2759970.0,117584.0,,0.0,7123.0
2021-10-01,Nova Scotia,22369.0,604993.0,27620.0,582624.0,,0.0,80629.0
2021-10-01,Ontario,71501.0,1220645.0,2932388.0,1149144.0,6511295.0,162740.0,991549.0
2021-10-01,Prince Edward Island,328.0,895.0,0.0,567.0,,37.0,35586.0
2021-10-01,Quebec,90092.0,172499.0,14823860.0,82407.0,0.0,106.0,742569.0
2021-10-01,Saskatchewan,598.0,1681419.0,184792.0,1680821.0,,1665.0,75031.0
2021-11-01,Alberta,182362.0,5701126.0,135387.0,5518764.0,,16929.0,948415.0
2021-11-01,British Columbia,323148.0,431216.0,5060513.0,108068.0,,178.0,173676.0
2021-11-01,Manitoba,7141.0,9281.0,1711063.0,2140.0,,2.0,98571.0
2021-11-01,New Brunswick,44785.0,448967.0,260120.0,404182.0,150505.0,0.0,47966.0
2021-11-01,Newfoundland and Labrador,2282.0,178352.0,3800687.0,176070.0,,0.0,9047.0
2021-11-01,Nova Scotia,9108.0,598141.0,52023.0,589033.0,,0.0,105791.0
2021-11-01,Ontario,125963.0,1580552.0,2820104.0,1454589.0,6285970.0,140975.0,1332173.0
2021-11-01,Prince Edward Island,387.0,1335.0,0.0,948.0,,24.0,64770.0
2021-11-01,Quebec,88180.0,152319.0,16109402.0,64139.0,0.0,309.0,1048628.0
2021-11-01,Saskatchewan,546.0,1794889.0,201120.0,1794343.0,,1243.0,90908.0
2021-12-01,Alberta,163557.0,6330958.0,143720.0,6167401.0,,9800.0,618509.0
2021-12-01,British Columbia,296832.0,444664.0,6883003.0,147832.0,,134.0,160240.0
2021-12-01,Manitoba,6491.0,9366.0,2150868.0,2875.0,,0.0,85335.0
2021-12-01,New Brunswick,59286.0,592461.0,226090.0,533175.0,394403.0,0.0,55613.0
2021-12-01,Newfoundland and Labrador,2925.0,184242.0,4249900.0,181317.0,,0.0,10645.0
2021-12-01,Nova Scotia,31672.0,693691.0,102547.0,662019.0,,0.0,113630.0
2021-12-01,Ontario,123800.0,1689421.0,3198219.0,1565621.0,6917710.0,65975.0,1527629.0
2021-12-01,Prince Edward Island,310.0,561.0,0.0,251.0,,17.0,65459.0
2021-12-01,Quebec,99681.0,178100.0,19881770.0,78419.0,0.0,262.0,1054343.0
2021-12-01,Saskatchewan,921.0,1950567.0,236571.0,1949646.0,,806.0,95519.0
2022-01-01,Alberta,151125.0,5522375.0,139690.0,5371250.0,,13548.0,814530.0
2022-01-01,British Columbia,289404.0,446223.0,6326914.0,156819.0,,150.0,157971.0
2022-01-01,Manitoba,9082.0,13012.0,2279539.0,3930.0,,0.0,98154.0
2022-01-01,New Brunswick,46794.0,960218.0,142844.0,913424.0,460227.0,0.0,53762.0
2022-01-01,Newfoundland and Labrador,2297.0,206191.0,4278728.0,203894.0,,0.0,16758.0
2022-01-01,Nova Scotia,32025.0,811889.0,138952.0,779864.0,,0.0,110736.0
2022-01-01,Ontario,118319.0,2560943.0,3294551.0,2442624.0,7635222.0,90008.0,1483822.0
2022-01-01,Prince Edward Island,258.0,541.0,0.0,283.0,,17.0,59714.0
2022-01-01,Quebec,106106.0,178798.0,23216109.0,72692.0,0.0,202.0,1059357.0
2022-01-01,Saskatchewan,1066.0,1930008.0,279340.0,1928942.0,,1145.0,101460.0
2022-02-01,Alberta,161459.0,4783455.0,127607.0,4621996.0,,17754.0,618406.0
2022-02-01,British Columbia,290958.0,451895.0,5595200.0,160937.0,,254.0,147709.0
2022-02-01,Manitoba,6763.0,9641.0,2252023.0,2878.0,,0.0,88461.0
2022-02-01,New Brunswick,46565.0,581706.0,133291.0,535141.0,444235.0,0.0,53552.0
2022-02-01,Newfoundland and Labrador,3742.0,198905.0,3901971.0,195163.0,,0.0,18961.0
2022-02-01,Nova Scotia,23479.0,694070.0,107123.0,670591.0,,0.0,112168.0
2022-02-01,Ontario,101452.0,1807840.0,2858139.0,1706388.0,6562992.0,121105.0,1519942.0
2022-02-01,Prince Edward Island,257.0,470.0,0.0,213.0,,31.0,59304.0
2022-02-01,Quebec,96759.0,164934.0,19591212.0,68175.0,0.0,691.0,1039730.0
2022-02-01,Saskatchewan,681.0,1638621.0,267578.0,1637940.0,,1399.0,89421.0
2022-03-01,Alberta,162776.0,5142654.0,144236.0,4979878.0,,37246.0,609934.0
2022-03-01,British Columbia,314192.0,468275.0,5378246.0,154083.0,,411.0,140905.0
2022-03-01,Manitoba,7789.0,10878.0,2623014.0,3089.0,,0.0,98559.0
2022-03-01,New Brunswick,51408.0,467029.0,232365.0,415621.0,493629.0,0.0,57767.0
2022-03-01,Newfoundland and Labrador,3188.0,179005.0,4004774.0,175817.0,,0.0,18579.0
2022-03-01,Nova Scotia,20010.0,655052.0,127359.0,635042.0,,0.0,136940.0
2022-03-01,Ontario,96519.0,1424299.0,3234860.0,1327780.0,6556052.0,180503.0,1445658.0
2022-03-01,Prince Edward Island,268.0,430.0,0.0,162.0,,61.0,58400.0
2022-03-01,Quebec,104885.0,172305.0,19263407.0,67420.0,0.0,1171.0,1124563.0
2022-03-01,Saskatchewan,1105.0,1636782.0,285548.0,1635677.0,,1641.0,95934.0
2022-04-01,Alberta,129707.0,4837297.0,160279.0,4707590.0,,44573.0,589353.0
2022-04-01,British Columbia,331052.0,480953.0,5316448.0,149901.0,,509.0,104958.0
2022-04-01,Manitoba,8691.0,11014.0,2459216.0,2323.0,,0.0,87105.0
2022-04-01,New Brunswick,52435.0,425993.0,509667.0,373558.0,130637.0,0.0,56808.0
2022-04-01,Newfoundland and Labrador,2795.0,123331.0,3215304.0,120536.0,,0.0,18261.0
2022-04-01,Nova Scotia,19221.0,447767.0,122556.0,428546.0,,0.0,146613.0
2022-04-01,Ontario,42851.0,674243.0,3274435.0,631392.0,6550868.0,240437.0,1222556.0
2022-04-01,Prince Edward Island,323.0,478.0,0.0,155.0,,51.0,48400.0
2022-04-01,Quebec,82553.0,146156.0,15675474.0,63603.0,0.0,1471.0,1086188.0
2022-04-01,Saskatchewan,1205.0,1433201.0,330147.0,1431996.0,,1920.0,83101.0
2022-05-01,Alberta,140471.0,5026558.0,184025.0,4886087.0,,65880.0,664548.0
2022-05-01,British Columbia,211850.0,313731.0,4568484.0,101881.0,,489.0,87285.0
2022-05-01,Manitoba,6868.0,8777.0,3098179.0,1909.0,,18.0,83678.0
2022-05-01,New Brunswick,38578.0,224264.0,499039.0,185686.0,0.0,0.0,44604.0
2022-05-01,Newfoundland and Labrador,2779.0,81098.0,2850260.0,78319.0,,0.0,8346.0
2022-05-01,Nova Scotia,13380.0,413703.0,132798.0,400323.0,,0.0,112275.0
2022-05-01,Ontario,54201.0,1093269.0,3919189.0,1039068.0,5879264.0,278147.0,1017950.0
2022-05-01,Prince Edward Island,336.0,489.0,0.0,153.0,,74.0,38597.0
2022-05-01,Quebec,91251.0,150627.0,14196123.0,59376.0,0.0,1946.0,756842.0
2022-05-01,Saskatchewan,1342.0,1517676.0,229948.0,1516334.0,,2238.0,153169.0
2022-06-01,Alberta,148214.0,4652184.0,217770.0,4503970.0,,72212.0,589787.0
2022-06-01,British Columbia,192133.0,305979.0,4486599.0,113846.0,,546.0,89511.0
2022-06-01,Manitoba,6001.0,7424.0,3399048.0,1423.0,,20.0,69071.0
2022-06-01,New Brunswick,41199.0,103202.0,396665.0,62003.0,0.0,0.0,29828.0
2022-06-01,Newfoundland and Labrador,1473.0,49463.0,2765678.0,47990.0,,0.0,7013.0
2022-06-01,Nova Scotia,17742.0,500199.0,29128.0,482457.0,,0.0,82470.0
2022-06-01,Ontario,41008.0,1111007.0,3418022.0,1069999.0,6859574.0,280017.0,885072.0
2022-06-01,Prince Edward Island,299.0,571.0,0.0,272.0,,69.0,29238.0
2022-06-01,Quebec,109522.0,159448.0,14423392.0,49926.0,0.0,1519.0,653648.0
2022-06-01,Saskatchewan,1562.0,1409727.0,266754.0,1408165.0,,2607.0,139366.0
2022-07-01,Alberta,154300.0,5355968.0,369925.0,5201668.0,,115673.0,372655.0
2022-07-01,British Columbia,216506.0,354350.0,5043973.0,137844.0,,630.0,96993.0
2022-07-01,Manitoba,5868.0,7971.0,3639466.0,2103.0,,18.0,52575.0
2022-07-01,New Brunswick,49570.0,301264.0,207733.0,251694.0,41852.0,0.0,45300.0
2022-07-01,Newfoundland and Labrador,2358.0,39198.0,2739992.0,36840.0,,0.0,12358.0
2022-07-01,Nova Scotia,18964.0,535813.0,26805.0,516849.0,,0.0,105243.0
2022-07-01,Ontario,120396.0,2019227.0,3092683.0,1898831.0,7400252.0,281584.0,804898.0
2022-07-01,Prince Edward Island,286.0,356.0,0.0,70.0,,74.0,30303.0
2022-07-01,Quebec,107211.0,163761.0,15633275.0,56550.0,0.0,2170.0,821764.0
2022-07-01,Saskatchewan,1620.0,1548439.0,371135.0,1546819.0,,4479.0,101709.0
2022-08-01,Alberta,147561.0,5624562.0,259622.0,5477001.0,,93152.0,416976.0
2022-08-01,British Columbia,284002.0,419572.0,5740475.0,135570.0,,1208.0,101038.0
2022-08-01,Manitoba,4987.0,6611.0,3739463.0,1624.0,,17.0,50830.0
2022-08-01,New Brunswick,55169.0,451476.0,170525.0,396307.0,349362.0,0.0,29049.0
2022-08-01,Newfoundland and Labrador,2746.0,17769.0,2745532.0,15023.0,,0.0,10218.0
2022-08-01,Nova Scotia,15666.0,609537.0,9799.0,593871.0,,0.0,74978.0
2022-08-01,Ontario,102844.0,2089690.0,3032445.0,1986846.0,7663726.0,250191.0,661223.0
2022-08-01,Prince Edward Island,302.0,358.0,0.0,56.0,,62.0,21738.0
2022-08-01,Quebec,120782.0,177048.0,16217066.0,56266.0,0.0,1680.0,571880.0
2022-08-01,Saskatchewan,2966.0,1639239.0,284061.0,1636273.0,,4732.0,113417.0
2022-09-01,Alberta,105509.0,5625285.0,247868.0,5519776.0,,130693.0,460426.0
2022-09-01,British Columbia,244252.0,367291.0,4437517.0,123039.0,,438.0,112157.0
2022-09-01,Manitoba,6213.0,7810.0,3191266.0,1597.0,,12.0,80391.0
2022-09-01,New Brunswick,49943.0,259454.0,93490.0,209511.0,457285.0,0.0,39532.0
2022-09-01,Newfoundland and Labrador,1373.0,26661.0,2856326.0,25288.0,,0.0,15694.0
2022-09-01,Nova Scotia,3141.0,463280.0,14392.0,460139.0,,0.0,100850.0
2022-09-01,Ontario,103493.0,1284223.0,2825287.0,1180730.0,6669719.0,204419.0,759503.0
2022-09-01,Prince Edward Island,221.0,345.0,0.0,124.0,,52.0,28145.0
2022-09-01,Quebec,106539.0,161741.0,13936179.0,55202.0,0.0,1212.0,727988.0
2022-09-01,Saskatchewan,3034.0,1483624.0,243727.0,1480590.0,,3879.0,142783.0
2022-10-01,Alberta,131395.0,5745662.0,137678.0,5614267.0,,137671.0,612546.0
2022-10-01,British Columbia,279676.0,401005.0,3903263.0,121329.0,,413.0,128037.0
2022-10-01,Manitoba,7266.0,9503.0,3279813.0,2237.0,,7.0,95439.0
2022-10-01,New Brunswick,49628.0,240930.0,224401.0,191302.0,484589.0,0.0,45917.0
2022-10-01,Newfoundland and Labrador,0.0,69209.0,2979558.0,69209.0,,0.0,10963.0
2022-10-01,Nova Scotia,430.0,442304.0,35493.0,441874.0,,0.0,112965.0
2022-10-01,Ontario,69846.0,1243212.0,3327874.0,1173366.0,5006584.0,180923.0,1371719.0
2022-10-01,Prince Edward Island,306.0,490.0,0.0,184.0,,46.0,29839.0
2022-10-01,Quebec,99378.0,185027.0,14623648.0,85649.0,0.0,1222.0,924490.0
2022-10-01,Saskatchewan,4585.0,1556765.0,228506.0,1552180.0,,3235.0,178123.0
2022-11-01,Alberta,184257.0,5901023.0,127929.0,5716766.0,,76129.0,824694.0
2022-11-01,British Columbia,250759.0,404726.0,5460232.0,153967.0,,132.0,152246.0
2022-11-01,Manitoba,7325.0,9995.0,3183505.0,2670.0,,70.0,107656.0
2022-11-01,New Brunswick,40668.0,280954.0,294684.0,240286.0,475719.0,0.0,55953.0
2022-11-01,Newfoundland and Labrador,2781.0,106874.0,3984732.0,104093.0,,0.0,22169.0
2022-11-01,Nova Scotia,395.0,473495.0,45022.0,473100.0,,0.0,144667.0
2022-11-01,Ontario,102923.0,1138841.0,3534042.0,1035918.0,5678660.0,108767.0,1559741.0
2022-11-01,Prince Edward Island,347.0,514.0,0.0,167.0,,28.0,62036.0
2022-11-01,Quebec,115982.0,189965.0,15791842.0,73983.0,0.0,691.0,1094088.0
2022-11-01,Saskatchewan,4684.0,1685579.0,222329.0,1680895.0,,1532.0,212346.0
2022-12-01,Alberta,207095.0,6381622.0,139938.0,6174527.0,,46427.0,641945.0
2022-12-01,British Columbia,245315.0,396408.0,6326528.0,151093.0,,111.0,115234.0
2022-12-01,Manitoba,6179.0,9005.0,3592792.0,2826.0,,60.0,76837.0
2022-12-01,New Brunswick,39903.0,661985.0,412593.0,622082.0,202385.0,0.0,43626.0
2022-12-01,Newfoundland and Labrador,2925.0,129949.0,3833618.0,127024.0,,0.0,18603.0
2022-12-01,Nova Scotia,11036.0,679484.0,93794.0,668448.0,,0.0,140686.0
2022-12-01,Ontario,121944.0,2122172.0,3698893.0,2000228.0,6298182.0,69658.0,1575073.0
2022-12-01,Prince Edward Island,381.0,891.0,0.0,510.0,,14.0,60665.0
2022-12-01,Quebec,115317.0,196116.0,20290161.0,80799.0,0.0,473.0,1036689.0
2022-12-01,Saskatchewan,4817.0,1796434.0,294960.0,1791617.0,,1290.0,175121.0
2023-01-01,Alberta,182367.0,6069463.0,132837.0,5887096.0,,66563.0,947954.0
2023-01-01,British Columbia,316776.0,469590.0,5303303.0,152814.0,,200.0,124903.0
2023-01-01,Manitoba,8572.0,11069.0,3588544.0,2497.0,,102.0,74546.0
2023-01-01,New Brunswick,43719.0,715372.0,311170.0,671653.0,201804.0,0.0,35029.0
2023-01-01,Newfoundland and Labrador,2630.0,142408.0,4460461.0,139778.0,,0.0,16336.0
2023-01-01,Nova Scotia,16452.0,700197.0,156037.0,683745.0,,0.0,94750.0
2023-01-01,Ontario,150101.0,1704298.0,3771065.0,1554197.0,7286042.0,63733.0,1102821.0
2023-01-01,Prince Edward Island,350.0,548.0,0.0,198.0,,15.0,55258.0
2023-01-01,Quebec,119299.0,203947.0,21459448.0,84648.0,0.0,270.0,759670.0
2023-01-01,Saskatchewan,5472.0,1822218.0,307906.0,1816746.0,,1973.0,159169.0
2023-02-01,Alberta,166123.0,4827865.0,90543.0,4661742.0,,96125.0,960901.0
2023-02-01,British Columbia,331932.0,472627.0,4379547.0,140695.0,,161.0,189703.0
2023-02-01,Manitoba,7496.0,10900.0,3076346.0,3404.0,,155.0,85198.0
2023-02-01,New Brunswick,38850.0,735469.0,174817.0,696619.0,444560.0,0.0,47360.0
2023-02-01,Newfoundland and Labrador,2229.0,131990.0,4489844.0,129761.0,,0.0,16511.0
2023-02-01,Nova Scotia,28653.0,689737.0,116241.0,661084.0,,0.0,115664.0
2023-02-01,Ontario,157721.0,1237146.0,3291840.0,1079425.0,6428128.0,146643.0,1481847.0
2023-02-01,Prince Edward Island,262.0,835.0,0.0,573.0,,37.0,51794.0
2023-02-01,Quebec,103013.0,155892.0,19222765.0,52879.0,0.0,684.0,972026.0
2023-02-01,Saskatchewan,4166.0,1595627.0,264135.0,1591461.0,,3783.0,194990.0
2023-03-01,Alberta,228571.0,5267835.0,99136.0,5039264.0,,215494.0,599461.0
2023-03-01,British Columbia,336403.0,494203.0,4909899.0,157800.0,,248.0,117529.0
2023-03-01,Manitoba,8893.0,12474.0,3167934.0,3581.0,,191.0,74949.0
2023-03-01,New Brunswick,47235.0,477536.0,163915.0,430301.0,493555.0,0.0,49015.0
2023-03-01,Newfoundland and Labrador,2756.0,126010.0,4816360.0,123254.0,,0.0,20566.0
2023-03-01,Nova Scotia,31126.0,689492.0,92994.0,658366.0,,0.0,131458.0
2023-03-01,Ontario,96062.0,1137222.0,3354565.0,1041160.0,6274044.0,207994.0,1530762.0
2023-03-01,Prince Edward Island,303.0,458.0,0.0,155.0,,53.0,50748.0
2023-03-01,Quebec,115786.0,178533.0,19093863.0,62747.0,0.0,1264.0,850986.0
2023-03-01,Saskatchewan,5151.0,1885986.0,200626.0,1880835.0,,6300.0,168189.0
2023-04-01,Alberta,167917.0,4859706.0,115592.0,4691789.0,,223105.0,832430.0
2023-04-01,British Columbia,353567.0,477875.0,3811634.0,124308.0,,255.0,129431.0
2023-04-01,Manitoba,8300.0,11244.0,2928840.0,2944.0,,129.0,64668.0
2023-04-01,New Brunswick,50199.0,406705.0,395945.0,356506.0,229019.0,0.0,49409.0
2023-04-01,Newfoundland and Labrador,2414.0,103721.0,3829176.0,101307.0,,0.0,16797.0
2023-04-01,Nova Scotia,32562.0,451021.0,53010.0,418459.0,,0.0,115626.0
2023-04-01,Ontario,37956.0,857005.0,3510651.0,819049.0,6197991.0,238746.0,1261868.0
2023-04-01,Prince Edward Island,335.0,481.0,0.0,146.0,,62.0,39961.0
2023-04-01,Quebec,104579.0,163260.0,14592541.0,58681.0,0.0,1419.0,975930.0
2023-04-01,Saskatchewan,5352.0,1572681.0,242660.0,1567329.0,,5111.0,191054.0
2023-05-01,Alberta,162974.0,4675595.0,211222.0,4512621.0,,293737.0,629387.0
2023-05-01,British Columbia,248165.0,350421.0,4064129.0,102256.0,,329.0,100690.0
2023-05-01,Manitoba,10250.0,12432.0,3223998.0,2182.0,,159.0,76841.0
2023-05-01,New Brunswick,44197.0,530597.0,380785.0,486400.0,80153.0,0.0,73731.0
2023-05-01,Newfoundland and Labrador,1465.0,54222.0,3130113.0,52757.0,,0.0,18211.0
2023-05-01,Nova Scotia,34764.0,362005.0,52070.0,327241.0,,0.0,146135.0
2023-05-01,Ontario,53053.0,1145558.0,3953625.0,1092505.0,6436576.0,323056.0,801094.0
2023-05-01,Prince Edward Island,346.0,466.0,0.0,120.0,,64.0,48529.0
2023-05-01,Quebec,94665.0,139499.0,13529967.0,44834.0,0.0,1707.0,1025211.0
2023-05-01,Saskatchewan,4518.0,1576821.0,255500.0,1572303.0,,4046.0,142951.0
2023-06-01,Alberta,161558.0,4525999.0,307810.0,4364441.0,,289039.0,623747.0
2023-06-01,British Columbia,230810.0,328648.0,3711022.0,97838.0,,364.0,111082.0
2023-06-01,Manitoba,8298.0,11452.0,2846631.0,3154.0,,158.0,36088.0
2023-06-01,New Brunswick,39543.0,385921.0,356604.0,346378.0,474783.0,0.0,54296.0
2023-06-01,Newfoundland and Labrador,2131.0,31526.0,2652152.0,29395.0,,0.0,11515.0
2023-06-01,Nova Scotia,18147.0,384553.0,59951.0,366406.0,,1216.0,84157.0
2023-06-01,Ontario,100733.0,2385215.0,2962410.0,2284482.0,6361129.0,271271.0,688618.0
2023-06-01,Prince Edward Island,362.0,421.0,0.0,59.0,,52.0,31099.0
2023-06-01,Quebec,109048.0,163051.0,13271159.0,54003.0,0.0,1602.0,575013.0
2023-06-01,Saskatchewan,2109.0,1569447.0,209309.0,1567338.0,,5302.0,122966.0
2023-07-01,Alberta,177252.0,5438539.0,274654.0,5261287.0,,315727.0,596312.0
2023-07-01,British Columbia,303135.0,408732.0,3483142.0,105597.0,,601.0,84473.0
2023-07-01,Manitoba,7660.0,9225.0,2837466.0,1565.0,,154.0,46474.0
2023-07-01,New Brunswick,50784.0,534542.0,376578.0,483758.0,488235.0,0.0,31387.0
2023-07-01,Newfoundland and Labrador,1936.0,32594.0,3005822.0,30658.0,,0.0,8645.0
2023-07-01,Nova Scotia,24259.0,478761.0,58815.0,454502.0,,289.0,63288.0
2023-07-01,Ontario,183605.0,3329189.0,3042425.0,3145584.0,6998407.0,264472.0,481491.0
2023-07-01,Prince Edward Island,282.0,325.0,0.0,43.0,,70.0,20960.0
2023-07-01,Quebec,109128.0,163661.0,13531320.0,54533.0,0.0,1400.0,460548.0
2023-07-01,Saskatchewan,5784.0,1580771.0,264315.0,1574987.0,,5003.0,157912.0
2023-08-01,Alberta,178653.0,5399752.0,199883.0,5221099.0,,282260.0,645238.0
2023-08-01,British Columbia,365676.0,452107.0,3971265.0,86431.0,,481.0,113512.0
2023-08-01,Manitoba,6146.0,7540.0,2569694.0,1394.0,,131.0,44061.0
2023-08-01,New Brunswick,38601.0,577089.0,335185.0,538488.0,486374.0,189.0,43075.0
