ref_date,province,generation_type,technology,value,vector_id,coordinate,scalar_factor_code,decimals,symbol_code,status_code,security_level_code,release_time,frequency_code,series_title,member_uom_code
2016-06-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2172538.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2016-07-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2222679.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2016-08-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2796808.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2016-09-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2688444.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2016-10-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3106086.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2016-11-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4145394.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2016-12-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4551271.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2017-01-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4781946.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2017-02-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4020204.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2017-03-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4497270.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2017-04-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2424743.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2017-05-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,1902019.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2017-06-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2107840.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2017-07-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,1964579.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2017-08-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2191296.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2017-09-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2242778.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2017-10-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2402138.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2017-11-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3685370.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2017-12-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4495169.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2018-01-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4586629.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2018-02-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4167783.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2018-03-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4516594.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2018-04-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3446076.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2018-05-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2921288.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2018-06-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2525244.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2018-07-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2812476.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2018-08-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2907772.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2018-09-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2615753.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2018-10-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3001746.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2018-11-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3959421.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2018-12-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4644322.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-04-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2019-01-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4580511.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-05-06T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2019-02-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4202498.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-06-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2019-03-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4518574.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-07-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2019-04-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3475909.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-08-06T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2019-05-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2778054.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-09-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2019-06-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,1995471.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-10-04T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2019-07-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2557378.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-11-04T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2019-08-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2676245.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2019-12-04T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2019-09-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2418041.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2020-01-07T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2019-10-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2867458.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2020-02-04T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2019-11-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4093578.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2020-03-04T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2019-12-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4577001.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2020-04-09T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2020-01-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4611538.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2020-05-04T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2020-02-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4259702.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2020-06-03T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2020-03-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4451540.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2020-07-03T08:35,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2020-04-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3350244.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2020-08-04T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2020-05-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2417970.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2020-09-04T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2020-06-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2258407.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2020-10-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2020-07-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2211840.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2020-11-09T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2020-08-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2135858.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2020-12-07T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2020-09-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2200636.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2021-01-08T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2020-10-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2707292.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2021-03-09T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2020-11-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3349963.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2021-03-09T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2020-12-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4369072.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2021-04-07T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2021-01-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4521840.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2021-05-06T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2021-02-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4063778.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2021-06-08T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2021-03-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4375716.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2021-07-07T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2021-04-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3300828.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2021-08-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2021-05-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2938348.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2021-09-07T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2021-06-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2508251.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2021-10-08T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2021-07-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2477457.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2021-11-08T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2021-08-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2457828.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2021-12-08T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2021-09-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2517803.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2022-01-07T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2021-10-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2759970.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2022-02-07T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2021-11-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3800687.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2022-03-09T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2021-12-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4249900.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2022-04-08T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2022-01-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4278728.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2022-05-05T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2022-02-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3901971.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2022-06-07T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2022-03-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4004774.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2022-07-07T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2022-04-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3215304.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2022-08-08T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2022-05-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2850260.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2022-09-14T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2022-06-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2765678.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2022-10-07T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2022-07-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2739992.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2022-11-07T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2022-08-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2745532.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2022-12-08T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2022-09-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2856326.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2022-12-08T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2022-10-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2979558.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2023-03-08T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2022-11-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3984732.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2023-03-08T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2022-12-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3833618.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2023-05-09T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2023-01-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4460461.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2023-04-12T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2023-02-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4489844.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2023-06-06T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2023-03-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4816360.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2023-06-06T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2023-04-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3829176.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2023-07-10T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2023-05-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3130113.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2023-08-04T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2023-06-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2652152.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2023-09-11T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2023-07-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3005822.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2023-10-10T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2023-08-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3100396.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2023-12-07T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2023-09-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2952477.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2023-12-07T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2023-10-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3251796.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2024-01-10T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2023-11-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4506501.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2024-02-01T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2023-12-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4743390.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2024-03-01T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2024-01-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4939785.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2024-04-02T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2024-02-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4440624.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2024-04-29T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2024-03-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4789981.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2024-05-31T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2024-04-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4129417.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2024-07-02T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2024-05-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3118776.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2024-07-31T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2024-06-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2469662.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2024-09-03T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2024-07-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2705617.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2024-09-27T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2024-08-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2662234.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2024-10-31T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2024-09-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2106756.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2024-11-28T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2024-10-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,1986377.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2024-12-24T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2024-11-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2984627.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2025-01-31T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2024-12-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4736604.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2025-02-28T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2025-01-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4670397.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2025-03-31T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2025-02-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,4243990.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2025-04-29T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2025-03-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,3216299.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2025-06-02T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2025-04-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2625097.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2025-09-02T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2025-05-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2932839.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2025-07-30T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2025-06-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2439383.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2025-09-02T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2025-07-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2524899.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2025-09-29T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2025-08-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,2154493.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2025-10-31T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2025-09-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,1721095.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2025-12-01T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
2025-10-01,Newfoundland and Labrador,Hydraulic turbine,Hydro,1759653.0,44174696,2.1.2.0.0.0.0.0.0.0,0,0,0,0,0,2026-01-09T08:30,6,Newfoundland and Labrador;Total all classes of electricity producer;Hydraulic turbine,210
